Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2012-10-11 00:00:00,AliceSprings,8.4,24.7,0,12.8,11.9,ESE,46,SE,SE,28,22,22,6,1023.4,1018.4,0,0,14.2,24.4,0,0,0
2012-10-12 00:00:00,AliceSprings,6,23.3,0,8.4,11.8,ESE,41,ESE,SE,30,20,24,14,1023.4,1019.8,0,0,16,21.9,0,0,0
2012-10-13 00:00:00,AliceSprings,4,26.8,0,11.2,11.9,ESE,35,ENE,SE,24,17,17,8,1022,1017.3,0,0,18.9,25.9,0,0,0
2012-10-14 00:00:00,AliceSprings,6.7,30.6,0,7.4,11.9,NE,37,NE,ESE,15,20,17,14,1021.2,1016.2,0,0,22.3,28.8,0,0,0
2012-10-15 00:00:00,AliceSprings,9.5,34.3,0,9.2,12.2,E,33,NE,NNE,17,15,8,2,1019.2,1014.8,0,0,26.8,32.9,0,0,0
2012-10-16 00:00:00,AliceSprings,11.9,37.3,0,11.4,11.8,WNW,44,N,NE,17,17,7,4,1015.6,1011.1,0,1,30.3,35.2,0,0,0
2012-10-17 00:00:00,AliceSprings,14.2,38,0,9.8,11.7,ENE,39,NNE,NW,15,13,13,6,1015.1,1010.5,0,1,31.5,36.6,0,0,0
2012-10-18 00:00:00,AliceSprings,18.4,39.6,0,13,11.5,N,43,NNE,WNW,28,20,7,6,1014.4,1010.2,1,1,31.9,37.4,0,0,0
2012-10-19 00:00:00,AliceSprings,19.9,39.4,0,12.4,11.4,N,39,N,NNW,15,13,11,6,1014.5,1009.7,2,3,32.8,37.5,0,0,0
2012-10-20 00:00:00,AliceSprings,19.6,38.3,0,12,10.3,NE,50,NNW,E,2,19,16,7,1014.3,1009.9,1,5,31.2,37.5,0,0,0
2012-10-21 00:00:00,AliceSprings,17.4,38.2,0,11.8,12,E,37,SSW,ESE,13,6,12,6,1015.4,1010.3,2,1,30.7,36.8,0,0,0
2012-10-22 00:00:00,AliceSprings,16.7,38.5,0,11.6,12.1,E,48,E,E,15,20,19,7,1015.2,1009.9,0,1,29.6,37.1,0,0,0
2012-10-23 00:00:00,AliceSprings,17.5,39.6,0,13.2,12.3,NE,39,ENE,NE,26,15,11,6,1012.3,1007.4,0,1,34,38,0,0,0
2012-10-24 00:00:00,AliceSprings,22.2,41.7,0,16,10.2,N,70,NNE,WNW,22,19,8,6,1010.8,1005.8,1,6,35.5,39,0,0,0
2012-10-25 00:00:00,AliceSprings,20.1,29.9,0,17.8,10.6,S,52,S,SE,30,26,23,12,1016.6,1011.5,7,5,24.1,28.8,0,0.6,0
2012-10-26 00:00:00,AliceSprings,15,22.5,0.6,11.8,2.8,SE,37,E,ESE,19,26,53,36,1016.4,1014.5,7,6,17.5,21.5,0,0,0
2012-10-27 00:00:00,AliceSprings,8.9,27.4,0,3.8,12.4,SE,46,ESE,ESE,31,24,28,13,1018.1,1013.8,1,1,19.5,27.4,0,0,0
2012-10-28 00:00:00,AliceSprings,7.5,28.9,0,10.6,12.7,ESE,43,E,SSE,20,20,22,10,1018,1013,1,1,20.6,26.8,0,0,0
2012-10-29 00:00:00,AliceSprings,8.3,31.9,0,10.2,11.3,E,33,E,S,22,13,11,4,1016.2,1010.5,1,5,24.1,31.2,0,0,0
2012-10-30 00:00:00,AliceSprings,10.7,35.4,0,9.8,12.8,ESE,41,E,SE,19,17,6,3,1013.6,1009.7,0,1,26.5,34.1,0,0,0
2012-10-31 00:00:00,AliceSprings,13.4,38.8,0,11.6,12.8,NW,35,NE,E,19,24,14,4,1013,1007.9,0,0,31.7,38.3,0,0,0
2012-11-01 00:00:00,AliceSprings,19.4,37.7,0,12.2,12.4,SSW,46,ESE,ESE,26,15,16,8,1014.5,1009,0,0,28.5,35.9,0,0,0
2012-11-02 00:00:00,AliceSprings,19.9,36.3,0,15.4,12.3,ESE,44,E,ESE,26,26,16,12,1013.6,1008.5,1,2,26.3,35.3,0,0,0
2012-11-03 00:00:00,AliceSprings,21.8,39.5,0,16.4,9.7,W,50,N,N,22,15,14,14,1011.1,1006.3,6,4,30.4,38,0,0,0
2012-11-04 00:00:00,AliceSprings,22.3,41.5,0,13.4,7.5,N,52,N,NNE,17,17,13,10,1010.1,1004.8,6,7,34.7,38.3,0,1,0
2012-11-05 00:00:00,AliceSprings,22.5,35.1,1,13.2,3.6,SW,61,NNE,NNW,26,30,68,29,1012.4,1006.1,8,5,23.3,33.4,0,8.2,1
2012-11-06 00:00:00,AliceSprings,18.9,32,8.2,4.6,6.7,SW,72,N,NNW,11,24,69,38,1010.8,1007.3,8,7,23.3,31,1,26.6,1
2012-11-07 00:00:00,AliceSprings,17.5,32.4,26.6,8.4,11.2,NW,46,NW,WNW,24,22,53,39,1009.7,1005,2,7,26.2,31.1,1,0.2,0
2012-11-08 00:00:00,AliceSprings,17.9,27.2,0.2,6.8,4,SE,39,SSE,SE,30,22,57,36,1011.4,1009,8,4,20.8,26.1,0,0,0
2012-11-09 00:00:00,AliceSprings,14.8,27.5,0,9.4,12.9,E,54,SE,SSE,30,30,23,17,1017.6,1014.3,2,1,22.3,26.4,0,0,0
2012-11-10 00:00:00,AliceSprings,11.8,29.4,0,10.8,12.9,ESE,48,ESE,SE,24,24,30,20,1018.8,1013.7,0,0,22.5,28.3,0,0,0
2012-11-11 00:00:00,AliceSprings,14.1,32.2,0,10.2,13,E,46,ENE,N,17,15,27,20,1016.7,1011.5,1,1,26.2,31.3,0,0,0
2012-11-12 00:00:00,AliceSprings,17.5,35.1,0,10,13,ESE,39,ENE,ESE,26,20,16,11,1015.7,1012.1,3,1,29.3,33.7,0,0,0
2012-11-13 00:00:00,AliceSprings,15,36.6,0,12,13,ENE,35,ESE,E,11,11,13,10,1016.3,1011.8,1,1,29.2,35.5,0,0,0
2012-11-14 00:00:00,AliceSprings,18.5,38.1,0,12,12.4,SSW,39,ENE,E,6,9,20,11,1014.5,1009.8,0,3,31,36,0,0,0
2012-11-15 00:00:00,AliceSprings,20.4,39.7,0,14.2,13,N,50,NNE,WNW,31,15,10,9,1011,1006.7,0,1,34.2,38.6,0,0,0
2012-11-16 00:00:00,AliceSprings,24.3,38.2,0,14.2,7.9,SSW,54,ENE,SSW,19,20,21,16,1008.2,1006,7,5,31.5,35.5,0,0,0
2012-11-17 00:00:00,AliceSprings,18.1,35.5,0,11.8,12.7,SE,50,ESE,SE,20,17,21,15,1010.8,1007.4,0,1,27.3,34,0,0,0
2012-11-20 00:00:00,AliceSprings,19.8,39.5,0,12.4,11.3,NW,33,NNW,NNW,13,9,8,10,1012.7,1008.6,2,6,32.8,37.8,0,0,0
2012-11-22 00:00:00,AliceSprings,21,38.2,0,19,8.1,ESE,37,ESE,SE,24,20,13,11,1014.2,1009.1,6,1,28.9,36,0,0,0
2012-11-23 00:00:00,AliceSprings,23.4,40.5,0,12.4,8.2,ENE,33,ENE,WSW,19,19,13,7,1012,1007.6,6,3,32.1,39.6,0,0,0
2012-11-24 00:00:00,AliceSprings,25.9,40.1,0,12,8.1,N,41,N,WNW,20,11,42,13,1012,1007.7,5,7,31.6,38.4,0,0,0
2012-11-25 00:00:00,AliceSprings,26.6,40.9,0,12.4,7.4,SW,50,NW,NE,19,33,24,24,1011.2,1008.5,1,7,35.1,35.1,0,0.2,0
2012-11-26 00:00:00,AliceSprings,24.1,38.6,0.2,12.2,5.1,E,65,NW,SW,26,9,37,20,1011.2,1006.6,7,7,30.3,36.7,0,4.6,1
2012-11-27 00:00:00,AliceSprings,21.9,33.7,4.6,9.2,4,NNE,30,ESE,NE,17,13,34,33,1009.5,1008.4,7,7,30.4,31.2,1,0,0
2012-11-28 00:00:00,AliceSprings,23.1,40.8,0,7.2,11.5,WSW,37,W,S,17,9,27,16,1010.3,1005.2,4,2,33.1,39.4,0,0,0
2012-11-29 00:00:00,AliceSprings,25.5,42.4,0,13.4,8.8,ENE,54,NNW,WNW,30,19,26,17,1007.5,1003.4,3,6,34.9,39.1,0,2.4,1
2012-11-30 00:00:00,AliceSprings,26.9,40.5,2.4,11.6,6.5,E,46,SSW,E,7,35,41,35,1009.5,1005.8,4,7,32,33.2,1,0,0
2013-01-01 00:00:00,AliceSprings,19.2,40.3,0,17.6,11.6,E,41,E,ESE,28,11,4,12,1011.1,1006.8,5,6,32.9,38.1,0,0,0
2013-01-02 00:00:00,AliceSprings,18.5,41.6,0,18.6,13,E,50,ESE,SE,15,22,4,9,1010.5,1006.4,0,3,33.3,39.6,0,0,0
2013-01-03 00:00:00,AliceSprings,20.5,42.9,0,16,13,ENE,48,E,NE,26,6,3,7,1009.1,1003.8,0,1,36.2,40.1,0,0,0
2013-01-04 00:00:00,AliceSprings,23.7,43.7,0,16.6,8.3,NE,30,NE,W,20,11,7,10,1004.7,1000.6,2,6,38.9,41.5,0,0,0
2013-01-05 00:00:00,AliceSprings,22.2,42.7,0,13.4,8.2,NE,67,N,E,22,35,15,15,1005.6,1004.1,1,7,37.7,38.8,0,0,0
2013-01-06 00:00:00,AliceSprings,22.1,43.5,0,14,11.8,ESE,91,ESE,E,13,30,21,12,1010.5,1006.7,1,5,35.2,41.7,0,0,0
2013-01-07 00:00:00,AliceSprings,25,43.1,0,16.8,12.9,ESE,52,NNE,ESE,20,31,17,8,1009.8,1005.2,1,3,36.6,41.7,0,0,0
2013-01-08 00:00:00,AliceSprings,24.2,43.7,0,17.2,13,ESE,57,NW,SSE,7,31,18,6,1007,1002.2,0,2,36.8,42,0,0,0
2013-01-09 00:00:00,AliceSprings,23.6,42.9,0,18.6,13,S,41,SE,S,20,15,12,9,1004.4,1000.3,0,1,35.5,40.4,0,0,0
2013-01-10 00:00:00,AliceSprings,21.7,42.1,0,16.2,13.2,ENE,37,E,ENE,28,9,13,9,1004.6,1000,1,0,31.6,39.8,0,0,0
2013-01-11 00:00:00,AliceSprings,21.2,44.1,0,14.8,13.1,ENE,35,ENE,SSW,19,15,7,7,1003.4,1000.2,0,1,35.6,42.3,0,0,0
2013-01-12 00:00:00,AliceSprings,25.2,44.4,0,15.2,11.1,NNE,57,NW,WNW,31,20,31,16,1005.1,1002.3,1,3,35.3,43.2,0,2.2,1
2013-01-13 00:00:00,AliceSprings,24.9,44,2.2,16.2,7.8,N,67,W,SSW,6,9,31,17,1007.5,1003.7,3,5,35.8,42.6,1,0,0
2013-01-14 00:00:00,AliceSprings,27.8,41.8,0,14.6,11.9,ESE,41,SE,ESE,24,22,23,14,1010,1005.8,2,1,30.7,39.2,0,0,0
2013-01-15 00:00:00,AliceSprings,24.3,40.8,0,19.6,11.2,SSE,39,E,SW,19,13,25,14,1010.4,1006.3,6,7,31.2,39.6,0,0,0
2013-01-16 00:00:00,AliceSprings,22.5,40.2,0,14.2,13.2,ESE,41,E,SSE,19,24,6,5,1007.3,1002.8,1,1,32.8,39.4,0,0,0
2013-01-17 00:00:00,AliceSprings,21.5,40.1,0,16.6,11.7,NE,50,NE,NNE,19,19,28,23,1002,998.9,1,6,34.5,37.7,0,0,0
2013-01-18 00:00:00,AliceSprings,28.3,34.3,0,15.6,2.7,SE,61,N,W,17,26,39,52,1004.2,1002.2,7,7,31.2,31,0,21,1
2013-01-19 00:00:00,AliceSprings,20.5,34.4,21,5.2,8.3,ESE,56,SW,S,11,26,79,35,1007.6,1003.6,7,3,22.1,31.9,1,0,0
2013-01-20 00:00:00,AliceSprings,21.9,39.2,0,11.4,11.4,ESE,46,SSE,SSE,20,20,35,21,1006.5,1002.1,1,3,28.9,37,0,0,0
2013-01-21 00:00:00,AliceSprings,25.4,40.8,0,13.8,12.8,ESE,41,E,SSE,28,22,33,23,1006.1,1002.3,0,4,32.7,38.6,0,0,0
2013-01-22 00:00:00,AliceSprings,26.5,40.8,0,12.8,12.9,SSE,50,ESE,SE,26,26,23,15,1006.2,1003.4,1,6,34.8,40,0,0,0
2013-01-23 00:00:00,AliceSprings,23.1,40,0,18.8,12.9,SE,48,ESE,ESE,20,20,9,12,1007.8,1003.7,1,1,32.4,38.6,0,0,0
2013-01-24 00:00:00,AliceSprings,20.6,41.8,0,18.6,13,E,37,E,ENE,24,7,14,11,1006.9,1002.2,0,0,32.9,40,0,0,0
2013-01-25 00:00:00,AliceSprings,22.4,38.1,0,14.6,12.7,ESE,48,SE,SSE,28,30,24,16,1007.6,1005.1,1,1,30.6,37.3,0,0,0
2013-01-26 00:00:00,AliceSprings,24.3,34.3,0,18.8,10.1,SE,46,SSE,SSE,31,24,17,10,1011.1,1006.7,6,1,25.6,33.1,0,0,0
2013-01-27 00:00:00,AliceSprings,17.6,34.4,0,15.6,12.9,SE,44,SE,SE,30,22,19,11,1011.1,1006.4,1,1,25.6,33.5,0,0,0
2013-01-28 00:00:00,AliceSprings,15.3,33.6,0,14.6,13,SSE,50,SSE,SE,28,24,15,10,1010.6,1007.3,0,1,26.7,32.4,0,0,0
2013-01-30 00:00:00,AliceSprings,15,35.1,0,13.2,12.9,S,39,ESE,SW,17,19,19,11,1013.8,1010,1,2,24.7,33.1,0,0,0
2013-01-31 00:00:00,AliceSprings,14.9,36.3,0,12,13,SW,48,E,SSW,15,31,13,6,1013.6,1010.1,0,0,28.1,35.4,0,2,1
2013-03-01 00:00:00,AliceSprings,19.7,30.2,2,4.6,3,ESE,33,ESE,SE,19,19,80,44,1010.8,1008.2,7,7,21.3,29.6,1,0,0
2013-03-02 00:00:00,AliceSprings,20.2,34.9,0,11.4,11.5,SSE,35,E,SSE,22,17,22,15,1010.7,1005.9,4,6,25.4,33.3,0,0,0
2013-03-03 00:00:00,AliceSprings,17.3,35.4,0,13.2,11.9,E,43,E,ESE,24,19,41,19,1006.6,1002.6,1,1,26.2,33.6,0,0,0
2013-03-04 00:00:00,AliceSprings,18.7,36,0,10.6,12,SE,39,ESE,ESE,13,19,38,21,1006.2,1002.3,1,1,27.5,33.6,0,0,0
2013-03-05 00:00:00,AliceSprings,21.7,37.1,0,10.6,9.2,SSE,43,E,SSE,20,17,40,21,1007.1,1004.1,3,3,28.6,35.9,0,0,0
2013-03-06 00:00:00,AliceSprings,20.2,37.8,0,12,11.9,SSE,41,ESE,S,13,24,38,17,1008,1004.2,1,3,28.8,37.6,0,0,0
2013-03-08 00:00:00,AliceSprings,23.1,38.8,0,14.8,9.7,ESE,37,ESE,SE,9,17,40,19,1008.5,1004.6,1,6,30.7,37.6,0,0,0
2013-03-09 00:00:00,AliceSprings,23.4,37.5,0,8.2,4.1,ENE,48,NNE,SSE,11,24,36,26,1009.4,1006.1,6,7,30.9,36.8,0,0,0
2013-03-10 00:00:00,AliceSprings,24.3,38.2,0,10.8,11.8,ESE,57,NE,ESE,24,28,29,18,1011.3,1007.4,1,4,31.2,36.9,0,0,0
2013-03-11 00:00:00,AliceSprings,19.9,37.7,0,14.8,11.8,SE,48,ENE,N,17,9,28,16,1010.4,1006.2,0,1,30.2,35.6,0,0,0
2013-03-12 00:00:00,AliceSprings,18.9,38.5,0,15.6,11.8,E,37,ENE,ESE,20,20,23,18,1009.6,1005.7,0,1,31.9,37.4,0,0,0
2013-03-13 00:00:00,AliceSprings,19.8,37,0,12.8,11.4,SE,44,S,SSE,11,26,22,21,1010.6,1007.3,0,1,30.4,35.6,0,0,0
2013-03-14 00:00:00,AliceSprings,19.2,33.2,0,14.6,9.9,SSE,37,SE,ESE,20,11,24,21,1013.2,1009.5,7,1,24,30.8,0,0,0
2013-03-15 00:00:00,AliceSprings,14.2,35.5,0,10.8,11.6,SSE,31,ESE,SSE,15,15,25,12,1015,1010.8,0,0,24,34.4,0,0,0
2013-03-16 00:00:00,AliceSprings,15.2,37,0,10,11.6,ESE,41,E,S,20,13,23,14,1016.1,1011.9,0,0,27.9,34.8,0,0,0
2013-03-17 00:00:00,AliceSprings,19.3,33,0,12,11.6,ESE,46,ESE,SSE,33,28,26,18,1018.2,1013.9,0,0,26.4,32.2,0,0,0
2013-03-18 00:00:00,AliceSprings,16.1,31.8,0,14.6,11.6,ESE,35,E,ESE,17,22,29,18,1016.8,1012.4,0,0,22.6,30.7,0,0,0
2013-03-19 00:00:00,AliceSprings,13.1,33,0,11.2,11.6,SE,43,E,SE,15,24,14,13,1016.2,1012.5,0,1,23.3,30.4,0,0,0
2013-03-20 00:00:00,AliceSprings,12.5,36.6,0,13,11.6,ESE,33,ENE,ESE,13,15,14,7,1015.2,1010,0,0,25.9,35.8,0,0,0
2013-03-21 00:00:00,AliceSprings,17.3,40.3,0,12,11.5,ESE,37,N,SW,11,9,10,12,1011,1006.7,1,2,31.4,38.3,0,0,0
2013-03-22 00:00:00,AliceSprings,18.9,39.2,0,11.8,7.9,SW,33,ENE,NE,13,13,27,13,1012.6,1008.7,1,6,28.1,37.4,0,0,0
2013-03-23 00:00:00,AliceSprings,23.4,35.3,0,10,10.2,ESE,46,ESE,E,20,20,26,20,1016.5,1012.7,2,5,27.5,33,0,0,0
2013-03-24 00:00:00,AliceSprings,20.4,36.1,0,13.8,10.8,E,50,ESE,E,17,20,15,17,1017.2,1011.8,5,4,27.7,34,0,0,0
2013-03-25 00:00:00,AliceSprings,22.1,37.7,0,13.6,4.1,N,56,E,SE,17,20,15,16,1014.3,1008.6,7,6,27,35.7,0,3.6,1
2013-03-26 00:00:00,AliceSprings,20.3,38.4,3.6,8.4,6.5,NE,39,E,NE,7,20,50,18,1011.4,1005.7,7,6,24.5,37.4,1,0,0
2013-03-27 00:00:00,AliceSprings,24.5,38.6,0,11.6,10.5,SSW,70,N,NNE,26,20,31,21,1010,1006,6,7,31.4,37.3,0,19.6,1
2013-03-28 00:00:00,AliceSprings,18.2,22.3,19.6,11.2,0,SE,37,SE,SE,22,26,86,72,1017.7,1015.6,7,8,19.1,21.2,1,0,0
2013-03-29 00:00:00,AliceSprings,15,28.9,0,3.2,5.7,ESE,35,ESE,ESE,22,15,82,42,1016.9,1012,7,7,16.6,27.3,0,0,0
2013-03-30 00:00:00,AliceSprings,16.2,31.1,0,8,6.2,S,54,ESE,SSE,13,15,45,33,1013.2,1009.1,7,7,22.9,29.5,0,0,0
2013-03-31 00:00:00,AliceSprings,14.5,23.2,0,8,7.4,SE,39,ESE,ESE,26,22,64,47,1017.5,1014.9,7,4,16.7,21.6,0,0,0
2013-04-01 00:00:00,AliceSprings,13,28,0,8,11.4,ESE,39,ESE,ESE,31,20,51,22,1018.9,1016,2,2,19.8,27.4,0,0,0
2013-04-02 00:00:00,AliceSprings,11.6,28,0,11,11,SE,44,E,SE,19,13,39,20,1019.9,1015.4,5,3,20.6,26.1,0,0,0
2013-04-03 00:00:00,AliceSprings,10.7,29.3,0,9,9.4,ESE,41,E,E,19,20,33,17,1018.9,1014.3,4,7,21.2,28.8,0,0,0
2013-04-04 00:00:00,AliceSprings,12,29.9,0,8.6,7.6,E,41,ESE,SE,20,22,31,15,1019.3,1015,7,7,22,29.2,0,0,0
2013-04-05 00:00:00,AliceSprings,19,27.1,0,8,0,SE,30,WNW,SSE,2,13,41,44,1019.9,1017,8,8,22,23.7,0,0.8,0
2013-04-06 00:00:00,AliceSprings,17.2,29.9,0.8,2,5.7,ESE,48,,SE,0,26,62,26,1018.7,1014,7,7,20.9,28.6,0,0,0
2013-04-07 00:00:00,AliceSprings,16.4,32.6,0,6.8,10.6,SE,43,NNE,SSE,7,24,31,16,1017.3,1013.4,1,5,24.3,31.3,0,0,0
2013-04-08 00:00:00,AliceSprings,13.5,31.9,0,9.4,10.2,SE,50,ESE,SE,7,22,36,19,1019.4,1015.3,1,5,22.8,30.7,0,0,0
2013-04-09 00:00:00,AliceSprings,13.1,30.9,0,9.6,10.7,ESE,50,E,SE,7,19,34,20,1019.9,1015.4,1,5,22.6,28.7,0,0,0
2013-04-10 00:00:00,AliceSprings,11.6,30.4,0,10.2,11,E,56,ESE,SE,11,33,25,14,1018.7,1014.1,0,2,22.3,29,0,0,0
2013-04-11 00:00:00,AliceSprings,10.7,30.2,0,11.8,11.1,ESE,59,ESE,SE,11,31,24,14,1017.6,1013.6,0,1,22.6,29.3,0,0,0
2013-04-12 00:00:00,AliceSprings,11.3,30.3,0,11,11.3,ESE,46,E,ESE,9,24,30,13,1018.1,1013.6,0,2,21.4,29.1,0,0,0
2013-04-13 00:00:00,AliceSprings,12.7,30.5,0,8.6,11.3,E,33,NNW,S,2,11,30,17,1017.5,1013.2,1,3,22.8,29,0,0,0
2013-04-14 00:00:00,AliceSprings,13.5,32.4,0,7.8,11.4,SE,31,NNW,SSE,2,20,21,15,1015.5,1010.8,1,1,24.8,31,0,0,0
2013-04-15 00:00:00,AliceSprings,14.4,32.4,0,8.2,11.2,SW,31,,SSE,0,20,27,16,1013.1,1009.3,6,2,25.5,31.4,0,0,0
2013-04-16 00:00:00,AliceSprings,13.9,30.1,0,8,11.2,ESE,31,E,NNW,11,7,47,29,1015.9,1011.7,1,2,21.9,28.6,0,0,0
2013-04-17 00:00:00,AliceSprings,13.2,33.1,0,7.2,11.1,SSE,33,ENE,S,9,9,27,21,1015.3,1010.7,1,1,23.6,32.3,0,0,0
2013-04-18 00:00:00,AliceSprings,12.4,32.8,0,7.2,11.1,S,30,ESE,ESE,13,13,26,14,1016,1012.1,0,1,22.9,32.4,0,0,0
2013-04-19 00:00:00,AliceSprings,13.1,32.6,0,8.4,11.2,ESE,37,E,ESE,7,20,26,16,1017.6,1013.8,0,1,23.4,31.3,0,0,0
2013-04-20 00:00:00,AliceSprings,12.5,33,0,10.4,11,SSE,30,ENE,SE,11,13,27,15,1016.2,1011.9,0,1,23.1,32.1,0,0,0
2013-04-21 00:00:00,AliceSprings,20.2,36.9,0,10.8,11,WNW,57,NNW,W,33,33,19,11,1011.1,1007.6,5,3,26.5,35.5,0,0,0
2013-04-22 00:00:00,AliceSprings,15.2,31.1,0,12,10.7,SE,33,ESE,SE,19,19,34,20,1013.7,1010.8,5,3,21.9,30.1,0,0,0
2013-04-23 00:00:00,AliceSprings,13.1,26.8,0,9.4,8.1,E,44,E,SE,28,11,38,31,1018.1,1015.9,6,7,21.4,24.9,0,0,0
2013-04-24 00:00:00,AliceSprings,10.6,28.4,0,4,11.1,SE,41,E,SE,22,20,29,18,1021.5,1017.4,1,3,21.1,27.1,0,0,0
2013-04-25 00:00:00,AliceSprings,9.8,27.2,0,9.2,11.1,SE,43,E,ESE,22,24,31,18,1023.2,1019.5,0,0,20.7,26,0,0,0
2013-04-26 00:00:00,AliceSprings,7.6,27.1,0,8.4,10.8,E,39,ESE,ENE,9,22,33,14,1023.6,1019.2,1,3,18.1,25.8,0,0,0
2013-04-27 00:00:00,AliceSprings,6.4,28.5,0,8,7.8,E,30,,ESE,0,13,22,13,1020.7,1016.1,7,7,18,27.1,0,0,0
2013-04-28 00:00:00,AliceSprings,9,31.8,0,6,10,N,26,,SSE,0,9,22,18,1019.1,1014.6,6,4,20.4,31.1,0,0,0
2013-04-29 00:00:00,AliceSprings,10,31.8,0,7,11,ESE,33,,SSE,0,11,20,10,1019.7,1016,3,1,21.5,30.9,0,0,0
2013-04-30 00:00:00,AliceSprings,8.9,31.3,0,7.4,11,SE,43,,ESE,0,17,18,7,1020.5,1016.2,0,1,20.8,30.4,0,0,0
2013-05-01 00:00:00,AliceSprings,8,31.2,0,10.6,11,E,35,,E,0,17,15,4,1019.4,1016.2,1,1,21,30.1,0,0,0
2013-05-02 00:00:00,AliceSprings,9.6,31.1,0,8.8,10.9,E,44,ESE,ENE,9,24,15,14,1020.3,1016.2,0,1,21.2,29.9,0,0,0
2013-05-03 00:00:00,AliceSprings,10,32,0,8,10.8,NE,37,ENE,ESE,11,13,28,19,1021,1016.7,2,0,21.6,31,0,0,0
2013-05-04 00:00:00,AliceSprings,12.1,31.9,0,7,10.7,NE,37,E,E,15,17,24,14,1021.2,1016.8,0,0,23.7,31.3,0,0,0
2013-05-05 00:00:00,AliceSprings,12.7,31.6,0,8,7.5,NNE,37,ENE,SE,13,9,27,18,1018.6,1014.4,1,6,24.8,30.4,0,0,0
2013-05-06 00:00:00,AliceSprings,14.2,32.2,0,7.2,10.9,SSE,28,WNW,SE,6,11,28,15,1017.5,1013.3,1,5,23.5,30.3,0,0,0
2013-05-07 00:00:00,AliceSprings,11.1,31.8,0,6.8,10.5,E,35,,SE,0,17,28,12,1018,1014.4,1,5,22.3,30.3,0,0,0
2013-05-08 00:00:00,AliceSprings,10.9,30.4,0,8.4,10.2,E,48,NE,ENE,19,22,26,16,1019.7,1015.6,1,1,24.5,29.6,0,0,0
2013-05-09 00:00:00,AliceSprings,12,29.9,0,8.4,8.7,NNE,35,ENE,ENE,4,11,40,28,1019.9,1017,7,7,21.4,29.1,0,0,0
2013-05-10 00:00:00,AliceSprings,14.6,30.3,0,6.2,8.8,E,33,,NNE,0,13,48,30,1020.3,1015.6,3,6,20.1,29,0,0,0
2013-05-11 00:00:00,AliceSprings,18.2,30.8,0,8,7.2,SSW,61,NE,NE,13,9,37,28,1018.1,1013.9,7,7,23.7,29.8,0,11,1
2013-05-12 00:00:00,AliceSprings,14,16.5,11,4.2,0,SSE,44,ESE,ENE,9,9,94,95,1021.4,1019.9,8,8,14.5,15.9,1,11.6,1
2013-05-13 00:00:00,AliceSprings,12.8,16.7,11.6,3.4,0,SSE,39,S,SE,17,17,83,69,1023.3,1020.5,8,8,14,15.4,1,0,0
2013-05-14 00:00:00,AliceSprings,8.2,15.9,0,1.4,4.3,ESE,57,ESE,SE,19,17,58,52,1021,1017.3,7,8,12.7,14.4,0,0,0
2013-05-15 00:00:00,AliceSprings,10.7,14.3,0,2.4,0,ESE,19,N,,2,0,67,74,1018.7,1015.5,8,8,12.7,12.5,0,5.6,1
2013-05-16 00:00:00,AliceSprings,6.7,18.4,5.6,0.8,8.6,SE,33,SW,ESE,7,15,100,42,1019,1016.4,8,1,9.4,17.8,1,0,0
2013-05-17 00:00:00,AliceSprings,6.9,18.5,0,2.6,2.2,ENE,31,ESE,E,2,15,83,43,1019.4,1017.3,7,8,11.3,17.6,0,0,0
2013-05-20 00:00:00,AliceSprings,14.5,28.3,0,5,4.9,S,31,,N,0,17,48,35,1016.7,1012.8,6,7,19,26.8,0,0,0
2013-05-21 00:00:00,AliceSprings,17.3,26,0,5.8,0.1,NNW,59,NNW,WNW,33,22,48,93,1011.6,1008.1,7,8,21.3,20.1,0,15.2,1
2013-05-22 00:00:00,AliceSprings,12,20.5,15.2,3.2,10.4,SW,35,WSW,SSW,17,20,72,50,1015.7,1014.4,3,5,15,20.4,1,0,0
2013-05-23 00:00:00,AliceSprings,11.3,17.3,0,3.8,7.8,SE,39,SSE,S,26,26,74,45,1022.9,1019.9,7,5,13,16.7,0,0,0
2013-05-24 00:00:00,AliceSprings,8.2,17.7,0,3.8,8.4,ESE,43,SE,ESE,26,22,63,43,1026,1022.5,7,1,11.7,17,0,0,0
2013-05-25 00:00:00,AliceSprings,4.5,19.1,0,3,10.4,ESE,41,SSE,ESE,7,28,76,26,1026.5,1022.6,1,1,10.7,18.6,0,0,0
2013-05-26 00:00:00,AliceSprings,3,19,0,4,10.3,ESE,39,ESE,E,9,15,63,25,1025.6,1020.8,2,0,10.1,18.3,0,0,0
2013-05-27 00:00:00,AliceSprings,2.6,21.6,0,4.4,9.8,E,43,NE,ENE,9,15,68,28,1023.2,1018.5,6,2,10.2,20.6,0,0,0
2013-05-28 00:00:00,AliceSprings,4.8,24.4,0,4,10.5,ENE,26,,ESE,0,9,63,26,1021.4,1017.1,0,0,11.7,23.9,0,0,0
2013-05-29 00:00:00,AliceSprings,7.4,27.5,0,5,10.4,NNE,26,,ESE,0,7,61,23,1019.9,1015.5,1,2,15.9,26.4,0,0,0
